0 0,120650291788965
1 0,273030622244119
0 0,142307339883133
1 0,390672015139523
0 0,0966823081369575
1 0,365617969798418
0 0,118471870160676
1 0,304822491545679
0 0,0971600016020338
1 0,56999487526996
0 0,0624589450139224
1 0,488651654986927
0 0,104232900251169
1 0,443459920674444
0 0,0943973112001011
1 0,459573426990469
0 0,111550669662975
1 0,354561688135586
0 0,0845058105822256
1 0,498062618003298
0 0,0714754083956104
1 0,398170418620664
0 0,0484734100718362
1 0,287570871969622
0 0,116301191590912
1 0,410641956473567
0 0,0914441059322279
1 0,498984582598967
0 0,107214374832868
1 0,274493865181903
0 0,110251531103636
1 0,632824589759725
0 0,108037863241707
1 0,325941826765332
0 0,0811960991734362
1 0,355864361901673
0 0,131681360367157
1 0,265734648806805
0 0,0711142091076875
1 0,356198873498716
0 0,102606029335684
1 0,503983907961272
0 0,0997737750519071
1 0,418567246911838
0 0,106020041256265
1 0,423987591432089
0 0,138911326848529
1 0,254057028851545
0 0,0904725146693902
1 0,411527366993746
0 0,0713690471536836
1 0,412026781373668
0 0,115594630418876
1 0,440278251387899
0 0,0967707599299488
1 0,23384515633102
0 0,0509430715512879
1 0,406324524146565
0 0,107442355352255
1 0,401561169979481
0 0,0827857847852315
1 0,561392017244871
0 0,0815335894145414
1 0,466437652758326
0 0,0965571253553154
1 0,488684676817498
0 0,103845690110892
1 0,54928034517922
0 0,112484245820866
1 0,408263949108544
0 0,10555197580065
1 0,471544540737541
0 0,091702214321926
1 0,487579438550295
0 0,0782258823817012
1 0,295991937409827
0 0,107613113349601
1 0,276281278726043
0 0,104756443963946
1 0,496129807117958
0 0,093495471043207
1 0,314342400428891
0 0,0813812592536287
1 0,340938701411456
0 0,103949465984443
1 0,434213553490381
0 0,0825332159559022
1 0,483716378922286
0 0,100936403229562
1 0,416053483732754
0 0,111105401438205
1 0,396269412931105
0 0,116520628392954
1 0,167566869704627
0 0,139809200294955
1 0,542868105491336
0 0,110885965019206
1 0,261669738991122
0 0,10460605461683
1 0,436878752443163
0 0,103026279392257
1 0,358978062282226
0 0,102937507372209
1 0,438616117635301
0 0,101000201916906
1 0,314960135860496
0 0,113155086314079
1 0,584946155533229
0 0,120850969495804
1 0,464966021016135
0 0,0822851563599803
1 0,492296322195498
0 0,134980245472899
1 0,503972605510058
0 0,0787516532658612
1 0,331446538939623
0 0,0610165063033114
1 0,474017746342893
0 0,0938420972284703
1 0,476439954888354
0 0,0923789544538452
1 0,268384625780122
0 0,0711820262228381
1 0,342177198915574
0 0,108913801632837
1 0,356469640309451
0 0,111223871487702
1 0,627209287976345
0 0,116079512593431
1 0,504705433465664
0 0,0904346300471277
1 0,495806889013443
0 0,0874885320525007
1 0,323683552289582
0 0,0910507200095478
1 0,419880794290725
0 0,0973831076851817
1 0,503425046133639
0 0,0924710452188348
1 0,446449950078527
0 0,0851211384957787
1 0,25342196623639
0 0,110022752500019
1 0,378299246481439
0 0,0812255476015591
1 0,269644595961495
0 0,102671581820288
1 0,389472949020864
0 0,106736762434074
1 0,548250062957329
0 0,143825542223706
1 0,354040942544912
0 0,107685545169446
1 0,328862842505042
0 0,0717401548226483
1 0,330210192675921
0 0,0946359592573869
1 0,374577079137275
0 0,0622569352262365
1 0,325070997184556
0 0,0839333599433426
1 0,101352252790418
0 0,140239031668793
1 0,658181408759737
0 0,122062567477558
1 0,389243424774629
0 0,122525209848126
1 0,269154843685823
0 0,137615718802192
1 0,460638549852073
0 0,0358941903424094
1 0,504159098839786
0 0,141350220604736
1 0,439046006663656
0 0,0682980806895146
1 0,335982494317682
0 0,0646597411546147
1 0,382766323713191
0 0,124292255737337
1 0,610456323862773
0 0,146650151505607
1 0,447141814127534
0 0,114429873319164
1 0,398633874495671
0 0,0982256152844374
1 0,533153287124511
0 0,0640306351537575
1 0,230347593191744
0 0,10469354412632
1 0,240331862982983
0 0,11730622036189
1 0,52705794678034
0 0,115313225406726
1 0,524146153179305
0 0,129381325453141
1 0,47973545372636
0 0,118777555716373
1 0,417907525281281
0 0,0910344604528556
1 0,276572959726541
0 0,140574503230639
1 0,616826783691347
0 0,0837465151678878
1 0,607333639113847
0 0,122713969754084
1 0,512814703871013
0 0,133147888601383
1 0,489229823977324
0 0,0870859033221365
1 0,393813542940058
0 0,104959984538776
1 0,39700947188386
0 0,10174712373934
1 0,359762587602844
0 0,0531317859399996
1 0,349993475734495
0 0,107656520710022
1 0,482326645971328
0 0,115373959642487
1 0,338178882513633
0 0,0838759669406877
1 0,352586709503342
0 0,117246869657281
1 0,487759704522812
0 0,089205345512528
1 0,501462378465537
0 0,0753912916289363
1 0,420836852271546
0 0,0928197358714649
1 0,4626991351835
0 0,130992177783511
1 0,220635959632634
0 0,128544603099862
1 0,380432816539761
0 0,0983208656296344
1 0,437605105221154
0 0,12407376943209
1 0,507272893397736
0 0,136690823996501
1 0,217738169381459
0 0,102279648125241
1 0,459497375183047
0 0,105025022370426
1 0,299656060235508
0 0,137787625096842
1 0,285847771078806
0 0,0883466891254772
1 0,297569208740882
0 0,0916341786135716
1 0,158240777516831
0 0,10436664185249
1 0,389699691095724
0 0,107417760966214
1 0,490486878946493
0 0,0437138746963178
1 0,38109560259183
0 0,107226461450933
1 0,369413277560325
0 0,0990930681431057
1 0,40730584763524
0 0,120132036109465
1 0,461869963547396
0 0,119221280581523
1 0,512604734357277
0 0,113408464337174
1 0,493004618401345
0 0,0910338474894679
1 0,361735772902575
0 0,0845529882549712
1 0,460552957550128
0 0,0981076023632854
1 0,402013906043055
0 0,0849570920288075
1 0,418343082878863
0 0,0931139638846851
1 0,393130489391133
0 0,104109967000995
1 0,353397606888825
0 0,0661010248667606
1 0,384497849314977
0 0,0843567408164733
1 0,380747921447381
0 0,112565256599544
1 0,432459918237437
0 0,107877639503058
1 0,46903067618846
0 0,0783726941347342
1 0,446917283809182
0 0,100642277926314
1 0,56110874114503
0 0,109181556789869
1 0,311726423410451
0 0,077842653512694
1 0,383731671500031
0 0,122068034923093
1 0,52033466385323
0 0,0917137766598126
1 0,375090202694347
0 0,0831799121736141
1 0,429277750847482
0 0,107249232291207
1 0,407368992023568
0 0,095497919244776
1 0,244738025873422
0 0,116494119780083
1 0,50184849909146
0 0,0607274582522611
1 0,387763528804424
0 0,061371054229538
1 0,536436149941597
0 0,0913254121253018
1 0,324778740566086
0 0,0597973825192725
1 0,23606550726994
0 0,0959589051524462
1 0,385834604344608
0 0,092389800030314
1 0,480319315786987
0 0,0680122726590333
1 0,45311615040436
0 0,0919881763243013
1 0,51221409950661
0 0,0825567113813956
1 0,301189540892161
0 0,117971756030224
1 0,318764119356829
0 0,0864434674314375
1 0,407839124829146
0 0,117977945236493
1 0,418019590558363
0 0,106036343781172
1 0,480925006309245
0 0,0636441599112021
1 0,352341631428942
0 0,0808151289293845
1 0,185255002118029
0 0,0940077333393397
1 0,37406470052768
0 0,0738770586350767
1 0,30453957505495
0 0,119371592144235
1 0,450478945594222
0 0,105774522417532
1 0,573175505550051
0 0,102644645492828
1 0,377776753089623
0 0,117518739181867
1 0,376870233050788
0 0,0871438719580714
1 0,178520728170797
0 0,0990312435097171
1 0,333895698893581
0 0,107927074331451
1 0,336810019218433
0 0,101880951031055
1 0,569924725972067
0 0,0909612159396644
1 0,461465383969021
0 0,112221041012198
1 0,339767211019245
0 0,095987241357239
1 0,498111824372163
0 0,0850054691336288
1 0,203565121714881
0 0,112305202046757
1 0,490000917124632
0 0,0720793217975495
1 0,365009322340811
0 0,100267692668868
1 0,439632586597343
0 0,143003693955219
1 0,401790269794039
0 0,104118016133557
1 0,61857402516453
0 0,0974063717191594
1 0,474474555133521
0 0,137715964615771
1 0,544163127069267
0 0,0967487671003699
1 0,278935426157388
0 0,102943222699834
1 0,383891548076036
0 0,116036313343455
1 0,36368691800826
0 0,104167182280985
1 0,425113373870305
0 0,0742759644106557
1 0,494113534352699
0 0,0764084056391199
1 0,373089005942685
0 0,0795963476112915
1 0,524440406582342
0 0,14596687788862
1 0,465722599510181
0 0,0932065583780045
1 0,419839884095968
0 0,0915219273314456
1 0,309744205627218
0 0,0905649402341209
1 0,474453420137066
0 0,106807211449253
1 0,389535867850848
0 0,119316852172406
1 0,41256917117168
0 0,129045349505418
1 0,332581610778536
0 0,0757485056824369
1 0,460837708499208
0 0,0726331009096419
1 0,513305543708906
0 0,104483484599484
1 0,542410903259405
0 0,0871200820133585
1 0,526555833708663
0 0,110542957411483
1 0,335220896233129
0 0,103475836960774
1 0,362360020030674
0 0,1165175828822
1 0,483429126146966
0 0,108058102645218
1 0,215173019183196
0 0,11690303353001
1 0,531615868322618
0 0,103876550077945
1 0,530272406391431
0 0,107836423581119
1 0,526778036187471
0 0,0888447531144702
1 0,412061289519016
0 0,114974132520239
1 0,453514414917987
0 0,105107923405848
1 0,342253561053952
0 0,109046207467443
1 0,477554159697791
0 0,0996970712116155
1 0,446257721801597
0 0,0718405931014666
1 0,370969676865862
0 0,0722456089641428
1 0,418490681181565
0 0,0954823888111395
1 0,367557729801157
0 0,106130806808803
1 0,298025768598741
0 0,122280776160018
1 0,366510621094348
0 0,0875643869153325
1 0,402392911817352
0 0,102436384156191
1 0,45733660615355
0 0,107414798985172
1 0,41019456574173
0 0,0881986289096453
1 0,425518038803182
0 0,0978246561493824
1 0,519362163224318
0 0,0674544045963235
1 0,448848513009531
0 0,0841461620935996
1 0,421551502219469
0 0,104761737543248
1 0,365476500945777
0 0,113540790502447
1 0,405260471983125
0 0,151111271113041
1 0,372326879427485
0 0,108620613914298
1 0,306493694702286
0 0,0989972028803589
1 0,304113658834723
0 0,109436275471243
1 0,421031998199569
0 0,112813460397957
1 0,353037776244488
0 0,105105579413277
1 0,284303104314107
0 0,115497655703138
1 0,408394714289073
0 0,119162521333095
1 0,25972193027929
0 0,120934086514036
1 0,382421016594838
0 0,133009349509114
1 0,224946199746388
0 0,091655959250738
1 0,38141519986422
0 0,127420771826204
1 0,425771771474279
0 0,122523271017155
1 0,382239904354932
0 0,147755403306706
1 0,422881726156454
0 0,0922841434246254
1 0,501902692493144
0 0,111266244959288
1 0,310217557863259
0 0,133955182266039
1 0,283336434236945
0 0,131507338260526
1 0,414257497660981
0 0,10308871750684
1 0,547014020173276
0 0,102549047982834
1 0,346514506116631
0 0,119600022232523
1 0,361441262361687
0 0,0895310066060917
1 0,344124838596818
0 0,117436915494614
1 0,342481726300949
0 0,0815633506691429
1 0,590846248487613
0 0,0715605266011264
1 0,314288374880321
0 0,123075926345658
1 0,365649671079206
0 0,0785247639829331
1 0,299357590707997
0 0,090947203074813
1 0,465194050302908
0 0,0871849838267579
1 0,431010249143635
0 0,110002438263785
1 0,345506419290708
0 0,141243544914472
1 0,334749936417266
0 0,119217495707216
1 0,310380915696974
0 0,116412393469061
1 0,504137124994816
0 0,1378419441686
1 0,395931797918654
0 0,0855137582968559
1 0,476296703651739
0 0,0824362708922275
1 0,624017992178292
0 0,101307104934175
1 0,42098006418804
0 0,102238143954176
1 0,278474994924523
0 0,110506908332718
1 0,369716115937763
0 0,119883823717768
1 0,20484674180977
0 0,0852366198133081
1 0,324174635637956
0 0,103967149801816
1 0,561216052563119
0 0,0879280599256374
1 0,436117410600158
0 0,0967295365123344
1 0,307323137565884
0 0,0994009572726288
1 0,233274352369198
0 0,101645686659439
1 0,400438403042115
0 0,0967688771434825
1 0,561029050121903
0 0,0815862487288346
1 0,407309968954726
0 0,125089264483527
1 0,277730067552813
0 0,0750356884786766
1 0,404704179559624
0 0,119820199890312
1 0,442329565858899
0 0,10960272177598
1 0,539721693208264
0 0,0872242041600139
1 0,309106742581429
0 0,128726812030054
1 0,410959640389633
0 0,115311278635728
1 0,248904128574554
0 0,0698679369537983
1 0,404391960798949
0 0,101040221703611
1 0,418779386469391
0 0,124611935220089
1 0,292742758908242
0 0,081720611179801
1 0,375467441111452
0 0,102741110118762
1 0,366418945037995
0 0,12304633663381
1 0,348582753401935
0 0,110814438343068
1 0,262459213321805
0 0,0825660529247524
1 0,465855144310879
0 0,0946417749581818
1 0,489821165855765
0 0,103852838203733
1 0,277179778597541
0 0,0825368430750169
1 0,437175825146325
0 0,102288860586585
1 0,413803593581414
0 0,11772841956783
1 0,536611569110837
0 0,112677477127648
1 0,429958738945675
0 0,126757798146577
1 0,405323632148793
0 0,10295293728898
1 0,537804937978965
0 0,105163596290123
1 0,404760507669692
0 0,0943806414019707
1 0,381910312306444
0 0,0600885229016886
1 0,276328416852497
0 0,114500959881713
1 0,379091302752361
0 0,0834972603374632
1 0,398656538761197
0 0,0533842234791098
1 0,331748479867865
0 0,122495725836517
1 0,370250099409875
0 0,0884690533501302
1 0,498220015317263
0 0,117122582388548
1 0,31879897354452
0 0,119626066380342
1 0,509063549969734
0 0,0931610793009262
1 0,41132656759677
0 0,0985253371171269
1 0,483970943540425
0 0,0845446378661035
1 0,527709756351611
0 0,0737024917134851
1 0,417969963230805
0 0,131811623846435
1 0,594623345273867
0 0,0994605742928223
1 0,496740770069687
0 0,109710612826962
1 0,511563968347691
0 0,103880887088766
1 0,380147053295791
0 0,13014078365502
1 0,361190148675107
0 0,104783976700689
1 0,154053051574161
0 0,116609087673932
1 0,37346625840096
0 0,084172765733528
1 0,462703200729368
0 0,0966143829756869
1 0,487472094642608
0 0,110670426450033
1 0,249762251267419
0 0,103232035223424
1 0,621631423717359
0 0,078529484485877
1 0,299803244612303
0 0,113973477868318
1 0,448225270571175
0 0,0936858815654783
1 0,329929396380266
0 0,0827494936449751
1 0,399113277387273
0 0,105773315700044
1 0,491643934046405
0 0,0983109514814747
1 0,494777317069265
0 0,0976826169260847
1 0,438623851663218
0 0,137403608580742
1 0,356341754400177
0 0,110696243226046
1 0,289649448043529
0 0,0868365026090001
1 0,540308374418676
0 0,11444224508687
1 0,45021915929539
0 0,0718035896340096
1 0,447896169878639
0 0,10627298881144
1 0,313870102863613
0 0,077002510335635
1 0,414042714266815
0 0,13320780441714
1 0,313452904696603
0 0,0633016443990299
1 0,452949811435888
0 0,0999936542509673
1 0,205919193542791
0 0,110681452050878
1 0,378514346540283
0 0,0882334134339708
1 0,581471301919287
0 0,119599652849816
1 0,412804411629571
0 0,125879900272178
1 0,53052942112719
0 0,0623829645244941
1 0,495750430868574
0 0,106549714630524
1 0,479877335194658
0 0,118096097027068
1 0,268895477873046
0 0,0848184226005012
1 0,482442093705021
0 0,120145309948517
1 0,407648909196581
0 0,0840475499264319
1 0,398245749255294
0 0,107634533862438
1 0,309584316733109
0 0,0715495532932005
1 0,525699734825453
0 0,104593008031312
1 0,349342330223567
0 0,0781167284446045
1 0,402977404407624
0 0,0629221890132106
1 0,433419731833901
0 0,10513745247621
1 0,348121548426486
0 0,0818410087586587
1 0,34893662975308
0 0,116484946195021
1 0,372168756890581
0 0,105315501236243
1 0,313857982143225
0 0,0817043382866021
1 0,327068329061759
0 0,10570702500236
1 0,380154057007731
0 0,0881334950400132
1 0,276460015508845
0 0,0886064365563495
1 0,38697177826967
0 0,0992423990637352
1 0,47719802567474
0 0,0997602918810084
1 0,363345648839086
0 0,111911990298485
1 0,298467643918653
0 0,104241235478048
1 0,305529388280345
0 0,105519865093922
1 0,280968029512536
0 0,138170031816619
1 0,538292856696554
0 0,118593755968907
1 0,539539656118397
0 0,127928300776056
1 0,325552545692216
0 0,093134600482354
1 0,350524996742337
0 0,0651650425454564
1 0,379493554848314
0 0,104460110354833
1 0,411915690052748
0 0,0745790870808342
1 0,32204516581237
0 0,0777374665928065
1 0,347652358892451
0 0,101165078591914
1 0,406645929136184
0 0,0791023383111445
1 0,227660000130173
0 0,0987668541825279
1 0,357673852720063
0 0,0867716576508793
1 0,538108159489192
0 0,114420501269236
1 0,268130813499663
0 0,105976467356717
1 0,482519747448146
0 0,0566461065830312
1 0,135160481497856
0 0,131345291127434
1 0,429207429576654
0 0,0863601164176726
1 0,380068661909044
0 0,0721205548584996
1 0,41078661244468
0 0,119915995521387
1 0,210365671765316
0 0,133534420159627
1 0,392270448272841
0 0,0922906281670073
1 0,456445714047823
0 0,0896101110284797
1 0,327600538549935
0 0,107947309491581
1 0,373285682975934
0 0,115752157858004
1 0,484492972674021
0 0,062180444027975
1 0,423810458241597
0 0,119936572901503
1 0,52131935704727
0 0,104196533739747
1 0,399522635995067
0 0,0998099205561192
1 0,360527572479976
0 0,103586508308213
1 0,380490825532754
0 0,0606330529244275
1 0,348016428523002
0 0,0769649693361206
1 0,491999879082993
0 0,117257407346429
1 0,580097887931186
0 0,130088704386281
1 0,383654664625679
0 0,0822890898544825
1 0,413976156729798
0 0,113448637705857
1 0,327525890926736
0 0,120874164254772
1 0,370875587176052
0 0,0917183804155157
1 0,445570016002828
0 0,104758972878446
1 0,384814277454389
0 0,068010436452586
1 0,432947933968857
0 0,137625828970333
1 0,386811452965483
0 0,101207376063177
1 0,314413669360565
0 0,112691977306334
1 0,438951248834179
0 0,106247304011341
1 0,322141565829827
0 0,103500472780805
1 0,537755188431721
0 0,0899125495271867
1 0,347817070183509
0 0,107799865152298
1 0,389496334612611
0 0,0792908916554055
1 0,328022835695968
0 0,0947592467640518
1 0,224619723876014
0 0,130527501535504
1 0,265797007115478
0 0,0966197111885199
1 0,306363126286772
0 0,104622061807712
1 0,326678281249382
0 0,0971304176324431
1 0,378711467597625
0 0,0934003077206483
1 0,575564842060183
0 0,0845142460748905
1 0,44167623478912
0 0,13178030867087
1 0,239758879167682
0 0,0948636793370528
1 0,528592884998677
0 0,131753601618586
1 0,548146157075861
0 0,130798109763195
1 0,377398645970909
0 0,0930998330282515
1 0,493346182674944
0 0,0806688025869313
1 0,42494104239519
0 0,105720300113851
1 0,563270397996979
0 0,0953349690584605
1 0,54772303885917
0 0,114059723989024
1 0,427980152302569
0 0,119816892195996
1 0,386323122882427
0 0,0978983076843921
1 0,392938220392027
0 0,116198896112574
1 0,307791096652918
0 0,0945698253544474
1 0,300647707887657
0 0,0876599018867567
1 0,450843997136505
0 0,114728403623104
1 0,288403831344536
0 0,0795711455866006
1 0,38489732391959
0 0,0708713246843311
1 0,550166038867529
0 0,0829754240514108
1 0,284759322305981
0 0,134143133564562
1 0,545228613011424
0 0,127250231719754
1 0,232758347672949
0 0,119791678615725
1 0,183857254473449
0 0,0886411574000286
1 0,469048114402891
0 0,0990019227850848
1 0,652796576444645
0 0,082300329142796
1 0,417253814759019
0 0,106948518098745
1 0,427476833769848
0 0,0474409297839911
1 0,342182731370139
0 0,106552232519496
1 0,357537587096517
0 0,122857816328496
1 0,483323144939088
0 0,113356288452895
1 0,680032482476704
0 0,107242500306627
1 0,400000768134999
0 0,0818174750034084
1 0,304483837097315
0 0,0981521856923637
1 0,408057649416238
0 0,106128444146709
1 0,30145630852896
0 0,107932820687059
1 0,5408397298533
0 0,101963258242876
1 0,513590992774018
0 0,134541247473935
1 0,414695877415255
0 0,0568017278835627
1 0,40651441370734
0 0,0956874257458497
1 0,398172153644871
0 0,103733932606134
1 0,487042460467908
0 0,0800309496307811
1 0,343715769949355
0 0,0518815145730719
1 0,177296716051545
0 0,088063655313364
1 0,551412022674843
0 0,132526007402586
1 0,48865598590705
0 0,0901219160564691
1 0,493881887710801
0 0,0987684689529263
1 0,339888143965844
0 0,0904595898084072
1 0,446986201156665
0 0,122081443966772
1 0,181674133527134
0 0,11444878839388
1 0,427246305200846
0 0,0987868505155784
1 0,48009274164349
0 0,0897271261865743
1 0,263510771515633
0 0,0993682835835288
1 0,367767563861098
0 0,0981789178587089
1 0,606445895499926
0 0,0702362904008361
1 0,302467771195294
0 0,0925680676202986
1 0,308589727321831
0 0,0808401281514811
1 0,500480957211467
0 0,077427830371663
1 0,429484817560362
0 0,0894243840695718
1 0,524548560803538
0 0,0963414922787768
1 0,379455980474225
0 0,0718446711419771
1 0,404852442289377
0 0,111454417794619
1 0,338932291233323
0 0,101653979743146
1 0,40057065637053
0 0,122798026036094
1 0,416267906299775
0 0,0859162600641356
1 0,420511263486008
0 0,105293717218757
1 0,509222294256397
0 0,115414711636636
1 0,170767952254415
0 0,0982714591611154
1 0,418547684933864
0 0,124805790276686
1 0,474026573859469
0 0,101602807570412
1 0,381152439368769
0 0,102118095569777
1 0,529376962942494
0 0,0781764539692924
1 0,320232893172284
0 0,0764788730381083
1 0,492602982181598
0 0,117704397718749
1 0,316253892215593
0 0,109373449808011
1 0,388734917475982
0 0,0799183427866032
1 0,325563707122908
0 0,106731713736752
1 0,352137415463302
0 0,056424137190347
1 0,479865097091175
0 0,091174733740402
1 0,416384787758918
0 0,0846866932913976
1 0,3580292676944
0 0,103120325004231
1 0,278456541747756
0 0,112906636660051
1 0,352379871306127
0 0,128782329145196
1 0,343192695674629
0 0,0853283773584286
1 0,535889595643946
0 0,104737971278904
1 0,340575007407194
0 0,107697533834937
1 0,416110627989516
0 0,0887705278756309
1 0,325227403625092
0 0,110098761811826
1 0,453400409971841
0 0,110231013560671
1 0,544347489731358
0 0,0897616683311354
1 0,33158731638499
0 0,10680374820136
1 0,260400617772827
0 0,106488134332675
1 0,46170363180545
0 0,103030686947434
1 0,435446482831181
0 0,0798588564699069
1 0,311616966534804
0 0,0794949475324538
1 0,425496058925299
0 0,0920599398184266
1 0,540663884731076
0 0,0853434338264989
1 0,410116053827631
0 0,0918431795026404
1 0,398793112196593
0 0,1207903314255
1 0,54506140284805
0 0,0813485958248745
1 0,45677343755526
0 0,0846240971839436
1 0,496080344391324
0 0,0870158187556958
1 0,381116383599109
0 0,0961345248645401
1 0,48319910462315
0 0,124044452443741
1 0,435141550902181
0 0,112518873835668
1 0,426959477738283
0 0,138898569998635
1 0,450192265443541
0 0,138613033525601
1 0,377213017025731
0 0,112292558321547
1 0,473742892127453
0 0,0985730539028465
1 0,444487116088271
0 0,0918161934383517
1 0,523520024252404
0 0,12513842408457
1 0,293849010374862
0 0,0841706040902175
1 0,437338511654071
0 0,0635082394416189
1 0,467133266231949
0 0,109343273437504
1 0,429799967956996
0 0,120527244905014
1 0,334231392090761
0 0,110859128774962
1 0,187633458262992
0 0,0594065426716233
1 0,622793950233049
0 0,11683328079413
1 0,512713651991694
0 0,0806230734133629
1 0,405517546961423
0 0,121879802879787
1 0,412944089870721
0 0,11092744101214
1 0,47699285562423
0 0,0883583207045481
1 0,31168765858088
0 0,0772367191963735
1 0,310024219455788
0 0,113420313442385
1 0,488621081953263
0 0,113935925315445
1 0,351300102364783
0 0,104063381473324
1 0,351769933711516
0 0,108132189385579
1 0,348752321332801
0 0,074652988591043
1 0,310004338811935
0 0,112648759790073
1 0,498143389094474
0 0,11305696052207
1 0,536602796637528
0 0,0986210072569639
1 0,323397879795884
0 0,137703975668681
1 0,756348058858652
0 0,107382750855893
1 0,613260620522392
0 0,110723976160911
1 0,314261665979836
0 0,0818518022219988
1 0,646899463539783
0 0,113694057097033
1 0,398659181468507
0 0,0870598260261414
1 0,486063275996534
0 0,131072932743738
1 0,552262097301872
0 0,0970454621742587
1 0,378994669351508
0 0,117989611272416
1 0,406507507097317
0 0,144260246319013
1 0,345874795093163
0 0,114632628356049
1 0,221732259963976
0 0,0752233297428943
1 0,317405871138707
0 0,0943409442473908
1 0,387794776999889
0 0,112098147481393
1 0,344593168949118
0 0,112704093420195
1 0,313931995702352
0 0,112002731165536
1 0,345127619170174
0 0,087936924207831
1 0,319839027176147
0 0,158231261582763
1 0,450013346814044
0 0,108369961070875
1 0,273159545206827
0 0,0873213322624573
1 0,461112123705018
0 0,161382713821758
1 0,310428790195304
0 0,0813287837988166
1 0,396572789550384
0 0,0996475756209167
1 0,415738331867098
0 0,0996019229769834
1 0,263227010764371
0 0,0883827112832993
1 0,327971248865696
0 0,131602294558058
1 0,241654955123013
0 0,0733573339915485
1 0,316982564638764
0 0,111381850305457
1 0,273414424632464
0 0,103446525449029
1 0,357854382889694
0 0,0851541417016931
1 0,384523386640999
0 0,116103285314922
1 0,452860311712393
0 0,11926072444273
1 0,368271634009439
0 0,0798034429455794
1 0,393495543350812
0 0,090161502828798
1 0,32557972405935
0 0,149371482203625
1 0,292764546616534
0 0,121766575153936
1 0,252437897264176
0 0,117907114151553
1 0,476063058937322
0 0,129230846261006
1 0,490970822699212
0 0,105849100267252
1 0,286303376378162
0 0,0840953375302788
1 0,321809128398558
0 0,10079902438886
1 0,427947235215632
0 0,112401883287602
1 0,454283823243973
0 0,069968374128714
1 0,418344353536568
0 0,130720671957998
1 0,283750712878139
0 0,1025897537495
1 0,197590355105099
0 0,117025994302133
1 0,38820363828627
0 0,0703360212896849
1 0,321376112916457
0 0,108922536598634
1 0,346125828386695
0 0,121630628610095
1 0,224099133191439
0 0,0738500545379081
1 0,304295150168687
0 0,110530755698147
1 0,316587466394105
0 0,0951976527683273
1 0,420532164962178
0 0,117583225889483
1 0,428390199705778
0 0,104676581623693
1 0,371947716182253
0 0,0843927639234213
1 0,26186390131748
0 0,074940198455288
1 0,273520993985592
0 0,102077693724009
1 0,371372968980635
0 0,114667423956255
1 0,340192941793447
0 0,126445246023205
1 0,378285082286025
0 0,13521939829657
1 0,547271601332797
0 0,104756341497392
1 0,263136097298493
0 0,0952915160818961
1 0,37479553565
0 0,0796494771290486
1 0,165831869515
0 0,0880983135053828
1 0,543336318280241
0 0,136177175740975
1 0,37534933324544
0 0,099936001110472
1 0,49090372859839
0 0,0786333746263314
1 0,483548314525734
0 0,0424374998469649
1 0,411040701214558
0 0,0971939944256253
1 0,432284654747102
0 0,0769264330542929
1 0,57024771619763
0 0,117576220506051
1 0,497510061490934
0 0,0747696610253493
1 0,268257447613819
0 0,102716948709153
1 0,521273323318471
0 0,107148951703162
1 0,344844422632361
0 0,107423034953662
1 0,509030143082789
0 0,100904241940371
1 0,426592948083965
0 0,0772448080875528
1 0,366057772449516
0 0,128902457274765
1 0,471812581754034
0 0,10303886450633
1 0,50681628685236
0 0,0708185322169772
1 0,473269090508544
0 0,101908399772642
1 0,491155353143223
0 0,0697494682367769
1 0,47412651719728
0 0,12900621386675
1 0,412318150966543
0 0,0861281670766924
1 0,441938301848023
0 0,0939137252055559
1 0,439751701471923
0 0,100508578902162
1 0,40499769018445
0 0,084482439928002
1 0,591888270687421
0 0,0823037372138166
1 0,282751561193109
0 0,129545970100764
1 0,3458591311554
0 0,0946498084686737
1 0,467768463633795
0 0,0871087050703921
1 0,463919664616018
0 0,0949478050305809
1 0,383456021250863
0 0,106010035539449
1 0,330483773074545
0 0,0723611103875305
1 0,375368051754934
0 0,0637633575185573
1 0,302922549444874
0 0,120924051369887
1 0,445395548503791
0 0,119022924084116
1 0,386359853325279
0 0,077400705324414
1 0,527145634631304
0 0,0818468237863351
1 0,565639842646225
0 0,0827545736871981
1 0,35773908004401
0 0,0993879642072656
1 0,403659795979414
0 0,111086589108955
1 0,561131745557055
0 0,0671358516826084
1 0,528787476341285
0 0,126430182041664
1 0,33512307660069
0 0,0943877583333047
1 0,531684526021388
0 0,10845646931105
1 0,637983508280053
0 0,113007031129256
1 0,493894778464134
0 0,0819641606052735
1 0,383812615163654
0 0,114112778252881
1 0,253795919434938
0 0,083396870453301
1 0,516625415971632
0 0,100704315902271
1 0,49659924632258
0 0,150591320696367
1 0,510044598750971
0 0,0647587414641198
1 0,26426245198148
0 0,0864688994762515
1 0,374768512216965
0 0,110416314536253
1 0,377323608237663
0 0,119361508155973
1 0,431056971420701
0 0,120528964449787
1 0,392604274660351
0 0,10217489201311
1 0,354566017249056
0 0,106322726212832
1 0,305417932065053
0 0,108442704095834
1 0,461037542943528
0 0,10727548401712
1 0,419300052878713
0 0,106275313183002
1 0,406915146263005
0 0,103440969521001
1 0,345299675752262
0 0,0839843507940522
1 0,47290492572034
0 0,0776648836490586
1 0,308213679728452
0 0,0733689584042347
1 0,568798652623859
0 0,105586706790464
1 0,43382633513955
0 0,101178627521038
1 0,376892182359383
0 0,104693726584324
